,type,text,logit_score,pred_score
0,本文,ネルロとパトラッシュ――この二人はさびしい身の上同志でした。,0.0,0.0
1,本文,ふたりともこの世に頼るものなく取り残されたひとりぼっち同志ですから、その仲のいいことは言うまでもありません。,-0.6572235226631165,-0.5237056612968445
2,本文,いや、「仲がいい」くらいな言葉では言いあらわせません。,-1.072759747505188,-0.5831030011177063
3,本文,兄弟でもこれほど愛し合っている者はまずないでしょう。,-1.2415462732315063,-0.6644612550735474
4,本文,ほんとにこれ以上の親しさはかんがえられないほどの間柄でした。,0.5676841735839844,0.46564024686813354
5,本文,しかも、ふたり、と言っても人間同志ではないのです。,-1.0954093933105469,-0.5119925141334534
6,本文,ネルロは、フランスとベルギーの境を流れるムーズ河の畔の田舎町アンデルスに生れた少年。,0.0,0.0
7,本文,パトラッシュは、フランダース産の大きな犬なのです。,0.0,0.0
8,本文,このふたりは、年数から言ったら、いわゆるおなじ年ですが、一方はまだあどけない子供ですのに、一方はすでに老犬の部類に入っています。,0.0,0.0
9,本文,ふたりが友達になったそもそものはじまりは、お互いに同情し合ったのがもとで、日を経るにしたがって、その気持はますます深まり、今ではもう切っても切れない親しさにむすびついてしまいました。,1.104968547821045,0.6624260544776917
10,本文,村はずれの小さな小舎、それがふたりの家でした。,0.0,0.0
11,本文,この村というのは、ベルギーの首府アントワープから一里半ばかり離れたフランダースの一村落で、まわりには麦畑や牧場が広々とつらなっていて、その平野を貫ぬく大きな運河の岸には、ポプラや赤揚樹の長い並木が、そよそよ吹く微風にさえ枝をゆすぶっていました。,0.0,0.0
12,本文,村には家屋敷がおよそ二十ばかり、その鎧戸は、みんな明るい緑色か、青空そのままの色に塗られ、屋根は、多くは紅い薔薇色、または黒と白のまだらに塗られていました。,0.0,0.0
13,本文,壁は雪のように真白で、太陽に輝いている時は目がいたくなるほどでした。,0.0,0.0
14,本文,村の中央には、苔むした土手の上に風車がそびえ立っています。,0.0,0.0
15,本文,この風車はこの辺一帯の低地の目標ともなっているものでした。,0.0,0.0
16,本文,ずっとずっと昔、この風車は翼も何もかもすっかり真紅に塗られたこともありました。,0.0,0.0
