,type,text,logit_score,pred_score
0,本文,一、午后の授業「ではみなさんは、そういうふうに川だと云われたり、乳の流れたあとだと云われたりしていたこのぼんやりと白いものがほんとうは何かご承知ですか。,-1.7093857526779175,-0.5861636400222778
1,本文,」先生は、黒板に吊した大きな黒い星座の図の、上から下へ白くけぶった銀河帯のようなところを指しながら、みんなに問をかけました。カムパネルラが手をあげました。,0.0,0.0
2,本文,それから四五人手をあげました。ジョバンニも手をあげようとして、急いでそのままやめました。,0.0,0.0
3,本文,たしかにあれがみんな星だと、いつか雑誌で読んだのでしたが、このごろはジョバンニはまるで毎日教室でもねむく、本を読むひまも読む本もないので、なんだかどんなこともよくわからないという気持ちがするのでした。ところが先生は早くもそれを見附けたのでした。,0.0,0.0
4,本文,「ジョバンニさん。あなたはわかっているのでしょう。」,0.0,0.0
5,本文,ジョバンニは勢よく立ちあがりましたが、立って見るともうはっきりとそれを答えることができないのでした。ザネリが前の席からふりかえって、ジョバンニを見てくすっとわらいました。,0.0,0.0
6,本文,ジョバンニはもうどぎまぎしてまっ赤になってしまいました。先生がまた云いました。,-2.0100409984588623,-0.8767075538635254
7,本文,「大きな望遠鏡で銀河をよっく調べると銀河は大体何でしょう。」やっぱり星だとジョバンニは思いましたがこんどもすぐに答えることができませんでした。,-1.3810020685195923,-0.5699703097343445
8,本文,先生はしばらく困ったようすでしたが、眼をカムパネルラの方へ向けて、「ではカムパネルラさん。,0.0,0.0
9,本文,」と名指しました。するとあんなに元気に手をあげたカムパネルラが、やはりもじもじ立ち上ったままやはり答えができませんでした。,-1.2410658597946167,-0.663780152797699
10,本文,先生は意外なようにしばらくじっとカムパネルラを見ていましたが、急いで「では。よし。,0.0,0.0
11,本文,」と云いながら、自分で星図を指しました。「このぼんやりと白い銀河を大きないい望遠鏡で見ますと、もうたくさんの小さな星に見えるのです。,0.0,0.0
12,本文,ジョバンニさんそうでしょう。」ジョバンニはまっ赤になってうなずきました。,0.0,0.0
13,本文,けれどもいつかジョバンニの眼のなかには涙がいっぱいになりました。そうだ僕は知っていたのだ、勿論カムパネルラも知っている、それはいつかカムパネルラのお父さんの博士のうちでカムパネルラといっしょに読んだ雑誌のなかにあったのだ。,0.0,0.0
14,本文,それどこでなくカムパネルラは、その雑誌を読むと、すぐお父さんの書斎から巨きな本をもってきて、ぎんがというところをひろげ、まっ黒な頁いっぱいに白い点々のある美しい写真を二人でいつまでも見たのでした。それをカムパネルラが忘れる筈もなかったのに、すぐに返事をしなかったのは、このごろぼくが、朝にも午后にも仕事がつらく、学校に出てももうみんなともはきはき遊ばず、カムパネルラともあんまり物を云わないようになったので、カムパネルラがそれを知って気の毒がってわざと返事をしなかったのだ、そう考えるとたまらないほど、じぶんもカムパネルラもあわれなような気がするのでした。,0.0,0.0
15,本文,先生はまた云いました。「ですからもしもこの天の川がほんとうに川だと考えるなら、その一つ一つの小さな星はみんなその川のそこの砂や砂利の粒にもあたるわけです。,0.0,0.0
16,本文,またこれを巨きな乳の流れと考えるならもっと天の川とよく似ています。つまりその星はみな、乳のなかにまるで細かにうかんでいる脂油の球にもあたるのです。,0.0,0.0
17,本文,そんなら何がその川の水にあたるかと云いますと、それは真空という光をある速さで伝えるもので、太陽や地球もやっぱりそのなかに浮んでいるのです。つまりは私どもも天の川の水のなかに棲んでいるわけです。,0.0,0.0
18,本文,そしてその天の川の水のなかから四方を見ると、ちょうど水が深いほど青く見えるように、天の川の底の深く遠いところほど星がたくさん集って見えしたがって白くぼんやり見えるのです。この模型をごらんなさい。」,0.0,0.0
19,本文,先生は中にたくさん光る砂のつぶの入った大きな両面の凸レンズを指しました。「天の川の形はちょうどこんななのです。,0.0,0.0
20,本文,このいちいちの光るつぶがみんな私どもの太陽と同じようにじぶんで光っている星だと考えます。私どもの太陽がこのほぼ中ごろにあって地球がそのすぐ近くにあるとします。,0.0,0.0
21,本文,みなさんは夜にこのまん中に立ってこのレンズの中を見まわすとしてごらんなさい。こっちの方はレンズが薄いのでわずかの光る粒即ち星しか見えないのでしょう。,0.0,0.0
22,本文,こっちやこっちの方はガラスが厚いので、光る粒即ち星がたくさん見えその遠いのはぼうっと白く見えるというこれがつまり今日の銀河の説なのです。そんならこのレンズの大きさがどれ位あるかまたその中のさまざまの星についてはもう時間ですからこの次の理科の時間にお話します。,0.0,0.0
23,本文,では今日はその銀河のお祭なのですからみなさんは外へでてよくそらをごらんなさい。ではここまでです。,0.0,0.0
24,本文,本やノートをおしまいなさい。」そして教室中はしばらく机の蓋をあけたりしめたり本を重ねたりする音がいっぱいでしたがまもなくみんなはきちんと立って礼をすると教室を出ました。,0.0,0.0
25,本文,二、活版所ジョバンニが学校の門を出るとき、同じ組の七八人は家へ帰らずカムパネルラをまん中にして校庭の隅の桜の木のところに集まっていました。,0.0,0.0
26,本文,それはこんやの星祭に青いあかりをこしらえて川へ流す烏瓜を取りに行く相談らしかったのです。けれどもジョバンニは手を大きく振ってどしどし学校の門を出て来ました。,0.0,0.0
27,本文,すると町の家々ではこんやの銀河の祭りにいちいの葉の玉をつるしたりひのきの枝にあかりをつけたりいろいろ仕度をしているのでした。家へは帰らずジョバンニが町を三つ曲ってある大きな活版処にはいってすぐ入口の計算台に居ただぶだぶの白いシャツを着た人におじぎをしてジョバンニは靴をぬいで上りますと、突き当りの大きな扉をあけました。,0.0,0.0
28,本文,中にはまだ昼なのに電燈がついてたくさんの輪転器がばたりばたりとまわり、きれで頭をしばったりラムプシェードをかけたりした人たちが、何か歌うように読んだり数えたりしながらたくさん働いて居りました。ジョバンニはすぐ入口から三番目の高い卓子に座った人の所へ行っておじぎをしました。,0.0,0.0
29,本文,その人はしばらく棚をさがしてから、「これだけ拾って行けるかね。,0.0,0.0
30,本文,」と云いながら、一枚の紙切れを渡しました。ジョバンニはその人の卓子の足もとから一つの小さな平たい函をとりだして向うの電燈のたくさんついた、たてかけてある壁の隅の所へしゃがみ込むと小さなピンセットでまるで粟粒ぐらいの活字を次から次と拾いはじめました。,0.0,0.0
31,本文,青い胸あてをした人がジョバンニのうしろを通りながら、「よう、虫めがね君、お早う。,0.0,0.0
32,本文,」と云いますと、近くの四五人の人たちが声もたてずこっちも向かずに冷くわらいました。ジョバンニは何べんも眼を拭いながら活字をだんだんひろいました。,0.0,0.0
33,本文,六時がうってしばらくたったころ、ジョバンニは拾った活字をいっぱいに入れた平たい箱をもういちど手にもった紙きれと引き合せてから、さっきの卓子の人へ持って来ました。その人は黙ってそれを受け取って微かにうなずきました。,0.0,0.0
34,本文,ジョバンニはおじぎをすると扉をあけてさっきの計算台のところに来ました。するとさっきの白服を着た人がやっぱりだまって小さな銀貨を一つジョバンニに渡しました。,0.0,0.0
35,本文,ジョバンニは俄かに顔いろがよくなって威勢よくおじぎをすると台の下に置いた鞄をもっておもてへ飛びだしました。それから元気よく口笛を吹きながらパン屋へ寄ってパンの塊を一つと角砂糖を一袋買いますと一目散に走りだしました。,0.0,0.0
36,本文,三、家ジョバンニが勢よく帰って来たのは、ある裏町の小さな家でした。,0.0,0.0
37,本文,その三つならんだ入口の一番左側には空箱に紫いろのケールやアスパラガスが植えてあって小さな二つの窓には日覆いが下りたままになっていました。「お母さん。,0.0,0.0
38,本文,いま帰ったよ。工合悪くなかったの。,1.551972508430481,0.7420733571052551
39,本文,」ジョバンニは靴をぬぎながら云いました。「ああ、ジョバンニ、お仕事がひどかったろう。,-3.1750543117523193,-0.9729859232902527
40,本文,今日は涼しくてね。わたしはずうっと工合がいいよ。」,1.8819830417633057,0.822567880153656
41,本文,ジョバンニは玄関を上って行きますとジョバンニのお母さんがすぐ入口の室に白い巾を被って寝んでいたのでした。ジョバンニは窓をあけました。,0.0,0.0
42,本文,「お母さん。今日は角砂糖を買ってきたよ。,0.0,0.0
43,本文,牛乳に入れてあげようと思って。」「ああ、お前さきにおあがり。,0.0,0.0
44,本文,あたしはまだほしくないんだから。」「お母さん。,-1.9179058074951172,-0.7932441830635071
45,本文,姉さんはいつ帰ったの。」「ああ三時ころ帰ったよ。,0.0,0.0
46,本文,みんなそこらをしてくれてね。」「お母さんの牛乳は来ていないんだろうか。」,-1.5169223546981812,-0.6604122519493103
47,本文,「来なかったろうかねえ。」「ぼく行ってとって来よう。」,-1.1663868427276611,-0.5291943550109863
48,本文,「あああたしはゆっくりでいいんだからお前さきにおあがり、姉さんがね、トマトで何かこしらえてそこへ置いて行ったよ。」「ではぼくたべよう。」,0.0,0.0
49,本文,ジョバンニは窓のところからトマトの皿をとってパンといっしょにしばらくむしゃむしゃたべました。「ねえお母さん。,0.0,0.0
50,本文,ぼくお父さんはきっと間もなく帰ってくると思うよ。」「あああたしもそう思う。,0.0,0.0
51,本文,けれどもおまえはどうしてそう思うの。」「だって今朝の新聞に今年は北の方の漁は大へんよかったと書いてあったよ。」,0.0,0.0
52,本文,「ああだけどねえ、お父さんは漁へ出ていないかもしれない。」「きっと出ているよ。,-1.4541754722595215,-0.6480806469917297
53,本文,お父さんが監獄へ入るようなそんな悪いことをした筈がないんだ。この前お父さんが持ってきて学校へ寄贈した巨きな蟹の甲らだのとなかいの角だの今だってみんな標本室にあるんだ。,-0.2928701937198639,-0.45785826444625854
54,本文,六年生なんか授業のとき先生がかわるがわる教室へ持って行くよ。一昨年修学旅行で〔以下数文字分空白〕,-1.6632155179977417,-0.5885442495346069
55,本文,「お父さんはこの次はおまえにラッコの上着をもってくるといったねえ。」「みんながぼくにあうとそれを云うよ。,0.0,0.0
56,本文,ひやかすように云うんだ。」「おまえに悪口を云うの。」,-3.055501699447632,-0.9493162035942078
57,本文,「うん、けれどもカムパネルラなんか決して云わない。カムパネルラはみんながそんなことを云うときは気の毒そうにしているよ。」,-1.389980673789978,-0.7015385031700134
58,本文,「あの人はうちのお父さんとはちょうどおまえたちのように小さいときからのお友達だったそうだよ。」「ああだからお父さんはぼくをつれてカムパネルラのうちへもつれて行ったよ。,0.0,0.0
59,本文,あのころはよかったなあ。ぼくは学校から帰る途中たびたびカムパネルラのうちに寄った。,0.0,0.0
60,本文,カムパネルラのうちにはアルコールラムプで走る汽車があったんだ。レールを七つ組み合せると円くなってそれに電柱や信号標もついていて信号標のあかりは汽車が通るときだけ青くなるようになっていたんだ。,0.0,0.0
61,本文,いつかアルコールがなくなったとき石油をつかったら、罐がすっかり煤けたよ。」「そうかねえ。」,-2.6643779277801514,-0.8735765814781189
62,本文,「いまも毎朝新聞をまわしに行くよ。けれどもいつでも家中まだしぃんとしているからな。」,-1.2097920179367065,-0.6060253977775574
63,本文,「早いからねえ。」「ザウエルという犬がいるよ。,0.0,0.0
64,本文,しっぽがまるで箒のようだ。ぼくが行くと鼻を鳴らしてついてくるよ。,0.0,0.0
65,本文,ずうっと町の角までついてくる。もっとついてくることもあるよ。,0.0,0.0
66,本文,今夜はみんなで烏瓜のあかりを川へながしに行くんだって。きっと犬もついて行くよ。」,0.0,0.0
67,本文,「そうだ。今晩は銀河のお祭だねえ。」,1.0821608304977417,0.5929843783378601
68,本文,「うん。ぼく牛乳をとりながら見てくるよ。」,0.0,0.0
69,本文,「ああ行っておいで。川へははいらないでね。」,0.0,0.0
70,本文,「ああぼく岸から見るだけなんだ。一時間で行ってくるよ。」,0.0,0.0
71,本文,「もっと遊んでおいで。カムパネルラさんと一緒なら心配はないから。」,1.781988501548767,0.7954571843147278
72,本文,「ああきっと一緒だよ。お母さん、窓をしめて置こうか。」,0.0,0.0
73,本文,「ああ、どうか。もう涼しいからね」,0.0,0.0
74,本文,ジョバンニは立って窓をしめお皿やパンの袋を片附けると勢よく靴をはいて「では一時間半で帰ってくるよ。,0.0,0.0
75,本文,」と云いながら暗い戸口を出ました。四、ケンタウル祭の夜,0.0,0.0
76,本文,ジョバンニは、口笛を吹いているようなさびしい口付きで、檜のまっ黒にならんだ町の坂を下りて来たのでした。坂の下に大きな一つの街燈が、青白く立派に光って立っていました。,0.0,0.0
77,本文,ジョバンニが、どんどん電燈の方へ下りて行きますと、いままでばけもののように、長くぼんやり、うしろへ引いていたジョバンニの影ぼうしは、だんだん濃く黒くはっきりなって、足をあげたり手を振ったり、ジョバンニの横の方へまわって来るのでした。（ぼくは立派な機関車だ。,0.0,0.0
78,本文,ここは勾配だから速いぞ。ぼくはいまその電燈を通り越す。,0.0,0.0
79,本文,そうら、こんどはぼくの影法師はコムパスだ。あんなにくるっとまわって、前の方へ来た。）,0.0,0.0
80,本文,とジョバンニが思いながら、大股にその街燈の下を通り過ぎたとき、いきなりひるまのザネリが、新らしいえりの尖ったシャツを着て電燈の向う側の暗い小路から出て来て、ひらっとジョバンニとすれちがいました。「ザネリ、烏瓜ながしに行くの。,0.0,0.0
81,本文,」ジョバンニがまだそう云ってしまわないうちに、「ジョバンニ、お父さんから、らっこの上着が来るよ。,0.0,0.0
82,本文,」その子が投げつけるようにうしろから叫びました。ジョバンニは、ばっと胸がつめたくなり、そこら中きぃんと鳴るように思いました。,0.0,0.0
83,本文,「何だい。ザネリ。,-2.5629045963287354,-0.8808847069740295
