,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,ネルロとパトラッシュ――この二人はさびしい身の上同志でした。,0.8346466422080994,0.614753782749176,0.0,0.0,NEUTRAL
1,本文,ふたりともこの世に頼るものなく取り残されたひとりぼっち同志ですから、その仲のいいことは言うまでもありません。,0.6194093823432922,0.5211985111236572,0.0,0.0,NEUTRAL
2,本文,いや、「仲がいい」くらいな言葉では言いあらわせません。,1.2929341793060303,0.587982177734375,-1.2929341793060303,-0.587982177734375,NEGATIVE
3,本文,兄弟でもこれほど愛し合っている者はまずないでしょう。,2.4738540649414062,0.9145549535751343,-2.4738540649414062,-0.9145549535751343,NEGATIVE
4,本文,ほんとにこれ以上の親しさはかんがえられないほどの間柄でした。,0.8001326322555542,0.5623109340667725,0.0,0.0,NEUTRAL
5,本文,しかも、ふたり、と言っても人間同志ではないのです。,1.885564923286438,0.7501323223114014,-1.885564923286438,-0.7501323223114014,NEGATIVE
6,本文,ネルロは、フランスとベルギーの境を流れるムーズ河の畔の田舎町アンデルスに生れた少年。,1.7189449071884155,0.8490480184555054,0.0,0.0,NEUTRAL
7,本文,パトラッシュは、フランダース産の大きな犬なのです。,2.2307956218719482,0.9088850021362305,0.0,0.0,NEUTRAL
8,本文,このふたりは、年数から言ったら、いわゆるおなじ年ですが、一方はまだあどけない子供ですのに、一方はすでに老犬の部類に入っています。,1.369031310081482,0.5667973756790161,-1.369031310081482,-0.5667973756790161,NEGATIVE
9,本文,ふたりが友達になったそもそものはじまりは、お互いに同情し合ったのがもとで、日を経るにしたがって、その気持はますます深まり、今ではもう切っても切れない親しさにむすびついてしまいました。,1.973616600036621,0.8099278807640076,1.973616600036621,0.8099278807640076,POSITIVE
10,本文,村はずれの小さな小舎、それがふたりの家でした。,1.8922899961471558,0.8914471864700317,0.0,0.0,NEUTRAL
11,本文,この村というのは、ベルギーの首府アントワープから一里半ばかり離れたフランダースの一村落で、まわりには麦畑や牧場が広々とつらなっていて、その平野を貫ぬく大きな運河の岸には、ポプラや赤揚樹の長い並木が、そよそよ吹く微風にさえ枝をゆすぶっていました。,1.5689910650253296,0.8146976828575134,0.0,0.0,NEUTRAL
12,本文,村には家屋敷がおよそ二十ばかり、その鎧戸は、みんな明るい緑色か、青空そのままの色に塗られ、屋根は、多くは紅い薔薇色、または黒と白のまだらに塗られていました。,1.445043683052063,0.7275160551071167,0.0,0.0,NEUTRAL
13,本文,壁は雪のように真白で、太陽に輝いている時は目がいたくなるほどでした。,1.0374138355255127,0.6743969917297363,0.0,0.0,NEUTRAL
14,本文,村の中央には、苔むした土手の上に風車がそびえ立っています。,1.676250696182251,0.8422262668609619,0.0,0.0,NEUTRAL
15,本文,この風車はこの辺一帯の低地の目標ともなっているものでした。,1.2253116369247437,0.696880578994751,0.0,0.0,NEUTRAL
16,本文,ずっとずっと昔、この風車は翼も何もかもすっかり真紅に塗られたこともありました。,1.1661320924758911,0.6901950240135193,0.0,0.0,NEUTRAL
17,本文,が今はもうその燃えるような赤い色も風雨にさらされて汚なく色あせてしまい、まわり具合も、よぼよぼのおじいさんのように、止ったり、動いたり、という有様になってしまいました。,2.4712893962860107,0.8994749784469604,-2.4712893962860107,-0.8994749784469604,NEGATIVE
18,本文,とは言えまだこの辺の人達の麦搗の役は充分足しています。,0.7676261067390442,0.5575595498085022,0.0,0.0,NEUTRAL
19,本文,この風車と向き合って古ぼけた小さな教会堂が建っています。,1.4045175313949585,0.7887791395187378,0.0,0.0,NEUTRAL
20,本文,その細長い塔の上の鐘は、朝に夕に、静かな、かなしげな音をひびかせるのでした。,0.7062188386917114,0.48260393738746643,0.0,0.0,NEUTRAL
21,本文,東北の方広々とした平野の彼方にはアントワープの旧教寺院の尖った塔が、そびえ立っているのが望まれました。,1.3189324140548706,0.6379401087760925,0.0,0.0,NEUTRAL
22,本文,平野にははてしもなくあおやかな穀物の畑がひろがって、まるで一面海のようでした。,1.5888912677764893,0.8284411430358887,0.0,0.0,NEUTRAL
23,本文,さて、その村はずれの小屋の主人というのは、大へん年とった、そして大へん貧乏で、ジェハン・ダアズというおじいさんでした。,2.1918628215789795,0.8560815453529358,-2.1918628215789795,-0.8560815453529358,NEGATIVE
24,本文,このおじいさんも、ずっと以前は軍人で、あのナポレオンの大軍がこのベルギーに攻め入って来た時には、戦いに出た経歴も持っています。,1.7494676113128662,0.8754504323005676,0.0,0.0,NEUTRAL
25,本文,しかもこのおじいさんが、その戦場から持ちかえったものとしては何一つなく、ただ、大きな傷を受けて、一生跛をひきずらねばならないことだけでした。,2.7769954204559326,0.925534188747406,-2.7769954204559326,-0.925534188747406,NEGATIVE
26,本文,ジェハンじいさんが八十才になった時、じいさんの娘が、アンデルスというところで死に、二才になったばかりの男の子をおじいさんの手に残しました。,0.9432083964347839,0.6249498128890991,0.0,0.0,NEUTRAL
27,本文,自分一人の暮しさえやっとであるこの貧乏なおじいさんは、それでも愚痴一つこぼさず、この厄介者を引き受けました。,1.1897746324539185,0.6735811233520508,-1.1897746324539185,-0.6735811233520508,NEGATIVE
28,本文,そしてこの厄介者はじき、おじいさんにとって、可愛い、尊い、なくてはならない大切なものになってしまったのでした。,0.5520139932632446,0.5378490090370178,0.0,0.0,NEUTRAL
29,本文,その忘れがたみのネルロ――実の名はニコラスというのだが、それを可愛らしく呼んでネルロとしたのです――は、この上ないおじいさんの慰め手となって、この小さな小屋はほんとうに平和でした。,2.9335381984710693,0.9376475214958191,2.9335381984710693,0.9376475214958191,POSITIVE
30,本文,小屋は粗末な掘っ立て小屋にすぎませんでしたが、おじいさんは、いつもきちんと片づけ、貝殻のように白く塗り立てて、まわりには、ささやかな豆や薬草や南瓜の畑をつくっていました。,1.3762484788894653,0.7326565384864807,0.0,0.0,NEUTRAL
31,本文,このおじいさんと孫とは、おそろしく貧乏で、全くなにも口にすることのできない日が幾日もあり、たとえどんなにうまく行った日でも、これで十分というほど食べられることなど決してありませんでした。,2.491813898086548,0.8929669857025146,-2.491813898086548,-0.8929669857025146,NEGATIVE
32,本文,ですから二人にとっては、これで腹一ぱいというだけ食べられれば、それがもう天国へ登ったほどありがたいことなのでした。,2.1214144229888916,0.8613179326057434,2.1214144229888916,0.8613179326057434,POSITIVE
33,本文,しかしこんなに貧乏でも、おじいさんは親切でやさしく、孫のネルロも、嘘を言わない、無邪気な素直な心を持っていました。,2.2304203510284424,0.8415291905403137,2.2304203510284424,0.8415291905403137,POSITIVE
34,本文,ふたりはもうほんのわずかなパンの皮とキャベツの葉っぱで満足して、その上はなんにも望みませんでした。,0.8318193554878235,0.6107427477836609,-0.8318193554878235,-0.6107427477836609,NEGATIVE
35,本文,ただ一つ、ねがいと言っては、犬のパトラッシュが、いつまでも側にいてくれればいい、と言うことだけでした。,1.11641263961792,0.6164567470550537,0.0,0.0,NEUTRAL
36,本文,ほんとうにパトラッシュがいなかったら、今頃このおじいさんと孫はどうなっていたことでしょう。,1.6687220335006714,0.749315083026886,0.0,0.0,NEUTRAL
37,本文,パトラッシュは彼等にとって全くなくてはならないものでした。,0.607932984828949,0.5468482375144958,0.0,0.0,NEUTRAL
38,本文,この犬一ぴきが、彼等――老いぼれた不具者と頑是ない幼児――にとっては、ただ一人の稼ぎ人、ただ一人の友達、ただ一人の相談相手、杖とも柱ともたのむ、ただ一つの頼りなのでした。,1.0011643171310425,0.4947689175605774,1.0011643171310425,0.4947689175605774,POSITIVE
39,本文,フランダースの犬は、一体に頭も四本の脚も大きく、耳は狼のようにぴんと立っていて、何代も何代も親ゆずりの荒い労働で鍛え上げたがっしりしたその足は、何れも外側にひらいてふんばっていて、見るからに異常な筋肉の発達を示しています。,0.9872016310691833,0.613853394985199,0.0,0.0,NEUTRAL
40,本文,全くフランダースの犬は、親子代々、一生、はげしいむごたらしい労働にこきつかわれ、力つきて、ついには路上に血を吐いて行き倒れる、という運命を持っているのでした。,3.241154193878174,0.9591060280799866,-3.241154193878174,-0.9591060280799866,NEGATIVE
41,本文,そうした犬を両親にしてパトラッシュは生れました。,1.2785683870315552,0.7027688026428223,0.0,0.0,NEUTRAL
42,本文,彼は悪罵と鞭とに育てられ一疋前の犬となる前にすでに荷車を挽く擦傷のいたさと、頸環の苦しみを味いました。,3.879014730453491,0.9857062101364136,-3.879014730453491,-0.9857062101364136,NEGATIVE
43,本文,彼は生れてやっと、一年たつやたたずで、もう、ある金物行商人の手に売られ、そこで、思い出すもおそろしい生活を強いられたのでした。,2.7879414558410645,0.9373371601104736,-2.7879414558410645,-0.9373371601104736,NEGATIVE
44,本文,その主人と言うのは、飲んだくれの情知らずで、食物などろくろく与えず、山のような荷をひかせ、絶え間なく鞭をふり下すのでした。,2.3657000064849854,0.8556705117225647,-2.3657000064849854,-0.8556705117225647,NEGATIVE
45,本文,幸か不幸か、パトラッシュには力がうんとありました。,0.47364190220832825,0.5001951456069946,-0.47364190220832825,-0.5001951456069946,NEGATIVE
46,本文,根がこう言った残酷な労働をするように生れ落ち、慣らされて来た、鉄のような血統を受けているのですから、大抵の労働には、へたばることなく、したがって苦痛は増すばかりでした。,3.0563433170318604,0.9599868655204773,-3.0563433170318604,-0.9599868655204773,NEGATIVE
47,本文,重荷、鞭、飢※これらの苦しみが、この憐れな犬の、その主人からもらうただ一つのお給金のようなもので、その他には何一つむくいられるものはありませんでした。,2.380471706390381,0.9046251773834229,-2.380471706390381,-0.9046251773834229,NEGATIVE
48,本文,こんな、地獄のような苦しみを、二年ばかりも堪えて来た後のある日のことでした。,2.6686770915985107,0.9087396264076233,-2.6686770915985107,-0.9087396264076233,NEGATIVE
49,本文,その日パトラッシュは、いつもの通り、あの有名な画家ルーベンスが生れたアントワープの町に通ずる埃っぽい気持ちの悪い道を、あえぎあえぎ、車をひいて行きました。,1.0792666673660278,0.6453207731246948,-1.0792666673660278,-0.6453207731246948,NEGATIVE
50,本文,車には、鍋類、鉄皿、鉄瓶、バケツ、その他いろんな瀬戸物類、真鋳類、錫類などが山と積んでありました。,1.5757142305374146,0.8128835558891296,0.0,0.0,NEUTRAL
51,本文,丁度夏の真盛りでその暑さと言ったらありません。,1.7793689966201782,0.6251037120819092,-1.7793689966201782,-0.6251037120819092,NEGATIVE
52,本文,そうした中をパトラッシュは一日中何も食べずその上半日も水を口にしないのでした。,2.308037281036377,0.8123264908790588,-2.308037281036377,-0.8123264908790588,NEGATIVE
53,本文,パトラッシュは苦しげにあえぎました。,3.5809895992279053,0.9828858971595764,-3.5809895992279053,-0.9828858971595764,NEGATIVE
54,本文,けれども主人は知らぬ顔で、のっそりのっそりついて行くばかり、時たま犬の方を見るかとおもえば、すでに鞭は打ち下されて、その長い革ひもの先は、擦傷も露わな犬の腰にぐるぐると巻きつくのでした。,2.238903284072876,0.8379339575767517,-2.238903284072876,-0.8379339575767517,NEGATIVE
55,本文,金物屋は、道ばたに酒屋でもみつければ、忽ち入りこんでビールをひっかけるのでしたが、犬には、運河の水を一飲みするだけの暇さえ与えず、ただもう追い立てに追い立てて鞭をならすのでした。,2.043316602706909,0.7979511022567749,-2.043316602706909,-0.7979511022567749,NEGATIVE
56,本文,くわッと照りつける太陽に、焼けるように熱くなった道。,1.556585431098938,0.7172528505325317,-1.556585431098938,-0.7172528505325317,NEGATIVE
57,本文,饑え切ってきりきりいたむ腹、かわき切ってひりひりいたむ喉、目は砂ぼこりでかすみ、腰に結びつけられた重荷の軛の情け容赦のない重さ。,4.004220008850098,0.9885828495025635,-4.004220008850098,-0.9885828495025635,NEGATIVE
58,本文,さすがのパトラッシュも、ぼっと気が遠くなり、生れて初めてよたよたとよろめいて、口から泡をふいて倒れてしまいました。,3.4355990886688232,0.9766345620155334,-3.4355990886688232,-0.9766345620155334,NEGATIVE
59,本文,これを見ると金物屋は、彼独特の気つけ薬をとり出しました。,1.2825437784194946,0.582941472530365,0.0,0.0,NEUTRAL
60,本文,ああ、それは蹴ることでした。,1.3347100019454956,0.7007719874382019,0.0,0.0,NEUTRAL
