,type,text,logit_score,pred_score
0,本文,一、午后の授業,0.0,0.0
1,本文,「ではみなさんは、そういうふうに川だと云われたり、乳の流れたあとだと云われたりしていたこのぼんやりと白いものがほんとうは何かご承知ですか。,0.0,0.0
2,本文,」先生は、黒板に吊した大きな黒い星座の図の、上から下へ白くけぶった銀河帯のようなところを指しながら、みんなに問をかけました。,1.9616284370422363,0.8445860743522644
3,本文,カムパネルラが手をあげました。,0.792670726776123,0.6239400506019592
4,本文,それから四五人手をあげました。,1.0012857913970947,0.6872954964637756
5,本文,ジョバンニも手をあげようとして、急いでそのままやめました。,-0.6899210214614868,-0.5706111192703247
6,本文,たしかにあれがみんな星だと、いつか雑誌で読んだのでしたが、このごろはジョバンニはまるで毎日教室でもねむく、本を読むひまも読む本もないので、なんだかどんなこともよくわからないという気持ちがするのでした。,0.0,0.0
7,本文,ところが先生は早くもそれを見附けたのでした。,1.6409111022949219,0.7382202744483948
8,本文,「ジョバンニさん。,-0.5697209239006042,-0.47108447551727295
9,本文,あなたはわかっているのでしょう。」,-0.6064357757568359,-0.43071261048316956
10,本文,ジョバンニは勢よく立ちあがりましたが、立って見るともうはっきりとそれを答えることができないのでした。,0.7292342782020569,0.5962556600570679
11,本文,ザネリが前の席からふりかえって、ジョバンニを見てくすっとわらいました。,2.6318917274475098,0.9284052848815918
12,本文,ジョバンニはもうどぎまぎしてまっ赤になってしまいました。,-0.9154767394065857,-0.6726660132408142
13,本文,先生がまた云いました。,0.0,0.0
14,本文,「大きな望遠鏡で銀河をよっく調べると銀河は大体何でしょう。」,0.0,0.0
15,本文,やっぱり星だとジョバンニは思いましたがこんどもすぐに答えることができませんでした。,-1.9370629787445068,-0.7638508081436157
16,本文,先生はしばらく困ったようすでしたが、眼をカムパネルラの方へ向けて、,1.2294158935546875,0.6867161393165588
17,本文,「ではカムパネルラさん。,-0.28566551208496094,-0.38206663727760315
18,本文,」と名指しました。,-2.474806308746338,-0.9412755370140076
19,本文,するとあんなに元気に手をあげたカムパネルラが、やはりもじもじ立ち上ったままやはり答えができませんでした。,-0.7335979342460632,-0.5684400796890259
20,本文,先生は意外なようにしばらくじっとカムパネルラを見ていましたが、急いで「では。,1.748276948928833,0.7901686429977417
21,本文,よし。,0.0,0.0
22,本文,」と云いながら、自分で星図を指しました。,0.0,0.0
23,本文,「このぼんやりと白い銀河を大きないい望遠鏡で見ますと、もうたくさんの小さな星に見えるのです。,1.6987251043319702,0.8283036351203918
24,本文,ジョバンニさんそうでしょう。」,-1.2143301963806152,-0.5894098877906799
25,本文,ジョバンニはまっ赤になってうなずきました。,0.9108471870422363,0.5958054065704346
26,本文,けれどもいつかジョバンニの眼のなかには涙がいっぱいになりました。,1.6664540767669678,0.7469461560249329
27,本文,そうだ僕は知っていたのだ、勿論カムパネルラも知っている、それはいつかカムパネルラのお父さんの博士のうちでカムパネルラといっしょに読んだ雑誌のなかにあったのだ。,1.7151594161987305,0.7452917098999023
28,本文,それどこでなくカムパネルラは、その雑誌を読むと、すぐお父さんの書斎から巨きな本をもってきて、ぎんがというところをひろげ、まっ黒な頁いっぱいに白い点々のある美しい写真を二人でいつまでも見たのでした。,2.4583449363708496,0.9358503818511963
29,本文,それをカムパネルラが忘れる筈もなかったのに、すぐに返事をしなかったのは、このごろぼくが、朝にも午后にも仕事がつらく、学校に出てももうみんなともはきはき遊ばず、カムパネルラともあんまり物を云わないようになったので、カムパネルラがそれを知って気の毒がってわざと返事をしなかったのだ、そう考えるとたまらないほど、じぶんもカムパネルラもあわれなような気がするのでした。,-1.5749118328094482,-0.6754424571990967
30,本文,先生はまた云いました。,0.9746618270874023,0.5520229339599609
31,本文,「ですからもしもこの天の川がほんとうに川だと考えるなら、その一つ一つの小さな星はみんなその川のそこの砂や砂利の粒にもあたるわけです。,1.489989995956421,0.7228270173072815
32,本文,またこれを巨きな乳の流れと考えるならもっと天の川とよく似ています。,0.0,0.0
33,本文,つまりその星はみな、乳のなかにまるで細かにうかんでいる脂油の球にもあたるのです。,1.6732312440872192,0.7673095464706421
