,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,ネルロとパトラッシュ――この二人はさびしい身の上同志でした。,2.1437859535217285,0.8675142526626587,2.1437859535217285,0.8675142526626587,POSITIVE
1,本文,ふたりともこの世に頼るものなく取り残されたひとりぼっち同志ですから、その仲のいいことは言うまでもありません。,2.074796676635742,0.8486608862876892,2.074796676635742,0.8486608862876892,POSITIVE
2,本文,いや、「仲がいい」くらいな言葉では言いあらわせません。,1.2908117771148682,0.7185541987419128,0.0,0.0,NEUTRAL
3,本文,兄弟でもこれほど愛し合っている者はまずないでしょう。,2.229349374771118,0.8748966455459595,2.229349374771118,0.8748966455459595,POSITIVE
4,本文,ほんとにこれ以上の親しさはかんがえられないほどの間柄でした。,2.5752720832824707,0.9205752015113831,2.5752720832824707,0.9205752015113831,POSITIVE
5,本文,しかも、ふたり、と言っても人間同志ではないのです。,0.7693468332290649,0.5092134475708008,0.0,0.0,NEUTRAL
6,本文,ネルロは、フランスとベルギーの境を流れるムーズ河の畔の田舎町アンデルスに生れた少年。,1.1752687692642212,0.6153901219367981,1.1752687692642212,0.6153901219367981,POSITIVE
7,本文,パトラッシュは、フランダース産の大きな犬なのです。,0.9379661083221436,0.5113946795463562,0.9379661083221436,0.5113946795463562,POSITIVE
8,本文,このふたりは、年数から言ったら、いわゆるおなじ年ですが、一方はまだあどけない子供ですのに、一方はすでに老犬の部類に入っています。,2.1070172786712646,0.8913404941558838,0.0,0.0,NEUTRAL
9,本文,ふたりが友達になったそもそものはじまりは、お互いに同情し合ったのがもとで、日を経るにしたがって、その気持はますます深まり、今ではもう切っても切れない親しさにむすびついてしまいました。,3.410022258758545,0.9846562743186951,3.410022258758545,0.9846562743186951,POSITIVE
10,本文,村はずれの小さな小舎、それがふたりの家でした。,0.7874252200126648,0.4920141398906708,0.0,0.0,NEUTRAL
11,本文,この村というのは、ベルギーの首府アントワープから一里半ばかり離れたフランダースの一村落で、まわりには麦畑や牧場が広々とつらなっていて、その平野を貫ぬく大きな運河の岸には、ポプラや赤揚樹の長い並木が、そよそよ吹く微風にさえ枝をゆすぶっていました。,1.8990116119384766,0.8594670295715332,1.8990116119384766,0.8594670295715332,POSITIVE
12,本文,村には家屋敷がおよそ二十ばかり、その鎧戸は、みんな明るい緑色か、青空そのままの色に塗られ、屋根は、多くは紅い薔薇色、または黒と白のまだらに塗られていました。,0.8754192590713501,0.5509030818939209,0.0,0.0,NEUTRAL
