,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,「正※知はあしたの朝の七時ごろヒームキャの河をおわたりになってこの町にいらっしゃるそうだ」,1.5025674104690552,0.7055609822273254,1.5025674104690552,0.7055609822273254,POSITIVE
1,本文,こう言う語がすきとおった風といっしょにハームキャの城の家々にしみわたりました。,1.3582350015640259,0.7244551181793213,1.3582350015640259,0.7244551181793213,POSITIVE
2,本文,みんなはまるで子供のようにいそいそしてしまいました。,0.6347103714942932,0.5058885216712952,0.0,0.0,NEUTRAL
3,本文,なぜなら町の人たちは永い間どんなに正※知のその町に来るのを望んでいたかしれないのです。,0.854520320892334,0.562957763671875,0.0,0.0,NEUTRAL
4,本文,それにまた町からたくさんの人たちが正※知のとこへ行ってお弟子になっていたのです。,1.345054030418396,0.621420681476593,1.345054030418396,0.621420681476593,POSITIVE
5,本文,「正※知はあしたの朝の七時ごろヒームキャの河をおわたりになってこの町にいらっしゃるそうだ」,1.5025674104690552,0.7055609822273254,1.5025674104690552,0.7055609822273254,POSITIVE
6,本文,みんなは思いました、正※知はどんなお顔いろでそのお眼はどんなだろう、噂の通り紺いろの蓮華のはなびらのような瞳をしていなさるだろうか、お指の爪はほんとうに赤銅いろに光るだろうか、また町から行った人たちが正※知とどんなことを言いどんななりをしているだろう、もうみんなはまるで子供のようにいそいそして、まず自分の家をきちんとととのえ、それから表へ出て通りをきれいに掃除しました。,1.1562408208847046,0.6210343837738037,1.1562408208847046,0.6210343837738037,POSITIVE
7,本文,あっちの家からもこっちの家からも人が出て通りを掃いております。,1.0181697607040405,0.617404043674469,1.0181697607040405,0.617404043674469,POSITIVE
8,本文,水がまかれ牛糞や石ころはきれいにとりのけられ、また白い石英の砂が撒かれました。,1.3808664083480835,0.6863471865653992,1.3808664083480835,0.6863471865653992,POSITIVE
9,本文,「正※知はあしたの朝の七時ごろヒームキャの河をおわたりになってこの町にいらっしゃるそうだ」,1.5025674104690552,0.7055609822273254,1.5025674104690552,0.7055609822273254,POSITIVE
10,本文,もちろんこの噂は早くも王宮に伝わりました。,1.2530184984207153,0.7166642546653748,1.2530184984207153,0.7166642546653748,POSITIVE
11,本文,「申し上げます。,1.1445571184158325,0.7117406725883484,1.1445571184158325,0.7117406725883484,POSITIVE
12,本文,如来正※知はあしたの朝の七時ごろヒームキャの河をおわたりになってこの町にいらっしゃるそうでございます」,1.6312975883483887,0.7584832906723022,1.6312975883483887,0.7584832906723022,POSITIVE
13,本文,「そうか、たしかにそうか」王さまはわれを忘れて瑪瑙で飾られた王座を立たれました。,0.6718136668205261,0.5243504643440247,0.0,0.0,NEUTRAL
14,本文,「たしかにさようと存ぜられます。,0.5966421961784363,0.5204476118087769,0.0,0.0,NEUTRAL
15,本文,今朝ヒームキャの向こう岸でご説法のをハムラの二人の商人が拝んで参ったと申します」,1.1425341367721558,0.6777608394622803,1.1425341367721558,0.6777608394622803,POSITIVE
16,本文,「そうか、それではまちがいあるまい。,1.6523703336715698,0.8141999840736389,0.0,0.0,NEUTRAL
17,本文,ああ、どんなにお待ちしただろう。,0.7013022303581238,0.5534292459487915,0.0,0.0,NEUTRAL
18,本文,すぐ町を掃除するよう布令を出せ」,1.2882468700408936,0.6804372072219849,-1.2882468700408936,-0.6804372072219849,NEGATIVE
19,本文,「申し上げます。,1.1445571184158325,0.7117406725883484,1.1445571184158325,0.7117406725883484,POSITIVE
20,本文,町はもうすっかり掃除ができてございます。,1.8573418855667114,0.813713788986206,1.8573418855667114,0.813713788986206,POSITIVE
21,本文,人民どもはもう大悦びでお布令を待たずきれいに掃除をいたしました」,1.7640273571014404,0.848661482334137,1.7640273571014404,0.848661482334137,POSITIVE
22,本文,「うう」王さまはうなるようにしました。,0.5869390368461609,0.5370631814002991,0.0,0.0,NEUTRAL
23,本文,「なお参ってよく粗匆のないよう注意いたせ。,0.7985079884529114,0.603640079498291,0.0,0.0,NEUTRAL
24,本文,それから千人の食事のしたくを申し伝えてくれ」,0.28197985887527466,0.38867390155792236,0.0,0.0,NEUTRAL
25,本文,「かしこまりました。,0.4711740016937256,0.44966554641723633,0.0,0.0,NEUTRAL
26,本文,大膳職はさっきからそのご命を待ちかねてうろうろうろうろ廚の中を歩きまわっております」,1.4020317792892456,0.6938143968582153,1.4020317792892456,0.6938143968582153,POSITIVE
27,本文,「ふう。,0.7659719586372375,0.5589785575866699,0.0,0.0,NEUTRAL
28,本文,そうか」王さまはしばらく考えていられました。,1.3366652727127075,0.7364931702613831,0.0,0.0,NEUTRAL
29,本文,「すると次は精舎だ。,0.633141815662384,0.5015487670898438,0.633141815662384,0.5015487670898438,POSITIVE
30,本文,城外の柏林に千人の宿をつくるよう工作のものへ言ってくれないか」,0.7204391360282898,0.47599974274635315,0.0,0.0,NEUTRAL
31,本文,「かしこまりました。,0.4711740016937256,0.44966554641723633,0.0,0.0,NEUTRAL
32,本文,ありがたい思召でございます。,2.2018537521362305,0.8218011260032654,2.2018537521362305,0.8218011260032654,POSITIVE
33,本文,工作の方のものどもはもう万一ご命令もあるかと柏林の測量にとりかかっております」,0.6266860961914062,0.4843686521053314,0.0,0.0,NEUTRAL
34,本文,「ふう。,0.7659719586372375,0.5589785575866699,0.0,0.0,NEUTRAL
35,本文,正※知のお徳は風のようにみんなの胸に充ちる。,1.4814040660858154,0.7063580751419067,1.4814040660858154,0.7063580751419067,POSITIVE
36,本文,あしたの朝はヒームキャの河の岸までわしがお迎えに出よう。,1.62240469455719,0.7564822435379028,1.62240469455719,0.7564822435379028,POSITIVE
37,本文,みなにそう伝えてくれ。,0.5537838935852051,0.46767640113830566,0.0,0.0,NEUTRAL
38,本文,お前は夜明の五時に参れ」,0.2913745045661926,0.39357009530067444,0.0,0.0,NEUTRAL
39,本文,「かしこまりました」白髯の大臣はよろこんで子供のように顔を赤くして王さまの前を退がりました。,0.37802982330322266,0.4731365144252777,0.0,0.0,NEUTRAL
40,本文,次の夜明になりました。,0.4351118206977844,0.45872896909713745,0.4351118206977844,0.45872896909713745,POSITIVE
