,type,text,logit_score,pred_score
0,本文,ネルロとパトラッシュ――この二人はさびしい身の上同志でした。,1.719443678855896,0.7973591089248657
1,本文,ふたりともこの世に頼るものなく取り残されたひとりぼっち同志ですから、その仲のいいことは言うまでもありません。,2.0330655574798584,0.8440057635307312
2,本文,いや、「仲がいい」くらいな言葉では言いあらわせません。,0.0,0.0
3,本文,兄弟でもこれほど愛し合っている者はまずないでしょう。,1.8291202783584595,0.8136442303657532
4,本文,ほんとにこれ以上の親しさはかんがえられないほどの間柄でした。,1.9812856912612915,0.840233564376831
5,本文,しかも、ふたり、と言っても人間同志ではないのです。,0.0,0.0
6,本文,ネルロは、フランスとベルギーの境を流れるムーズ河の畔の田舎町アンデルスに生れた少年。,0.0,0.0
7,本文,パトラッシュは、フランダース産の大きな犬なのです。,0.0,0.0
8,本文,このふたりは、年数から言ったら、いわゆるおなじ年ですが、一方はまだあどけない子供ですのに、一方はすでに老犬の部類に入っています。,0.0,0.0
9,本文,ふたりが友達になったそもそものはじまりは、お互いに同情し合ったのがもとで、日を経るにしたがって、その気持はますます深まり、今ではもう切っても切れない親しさにむすびついてしまいました。,2.8796005249023438,0.9442298412322998
10,本文,村はずれの小さな小舎、それがふたりの家でした。,0.0,0.0
11,本文,この村というのは、ベルギーの首府アントワープから一里半ばかり離れたフランダースの一村落で、まわりには麦畑や牧場が広々とつらなっていて、その平野を貫ぬく大きな運河の岸には、ポプラや赤揚樹の長い並木が、そよそよ吹く微風にさえ枝をゆすぶっていました。,1.2386269569396973,0.6678046584129333
12,本文,村には家屋敷がおよそ二十ばかり、その鎧戸は、みんな明るい緑色か、青空そのままの色に塗られ、屋根は、多くは紅い薔薇色、または黒と白のまだらに塗られていました。,0.0,0.0
13,本文,壁は雪のように真白で、太陽に輝いている時は目がいたくなるほどでした。,2.0078859329223633,0.851825475692749
14,本文,村の中央には、苔むした土手の上に風車がそびえ立っています。,0.0,0.0
15,本文,この風車はこの辺一帯の低地の目標ともなっているものでした。,1.105671763420105,0.5840967893600464
16,本文,ずっとずっと昔、この風車は翼も何もかもすっかり真紅に塗られたこともありました。,2.3964486122131348,0.9132217764854431
17,本文,が今はもうその燃えるような赤い色も風雨にさらされて汚なく色あせてしまい、まわり具合も、よぼよぼのおじいさんのように、止ったり、動いたり、という有様になってしまいました。,0.0,0.0
