,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,ネルロとパトラッシュ――この二人はさびしい身の上同志でした。,1.719443678855896,0.7973591089248657,1.719443678855896,0.7973591089248657,POSITIVE
1,本文,ふたりともこの世に頼るものなく取り残されたひとりぼっち同志ですから、その仲のいいことは言うまでもありません。,2.0330655574798584,0.8440057635307312,2.0330655574798584,0.8440057635307312,POSITIVE
2,本文,いや、「仲がいい」くらいな言葉では言いあらわせません。,1.1478301286697388,0.6908002495765686,0.0,0.0,NEUTRAL
3,本文,兄弟でもこれほど愛し合っている者はまずないでしょう。,1.8291202783584595,0.8136442303657532,1.8291202783584595,0.8136442303657532,POSITIVE
4,本文,ほんとにこれ以上の親しさはかんがえられないほどの間柄でした。,1.9812856912612915,0.840233564376831,1.9812856912612915,0.840233564376831,POSITIVE
5,本文,しかも、ふたり、と言っても人間同志ではないのです。,0.6742603182792664,0.4673830568790436,0.0,0.0,NEUTRAL
6,本文,ネルロは、フランスとベルギーの境を流れるムーズ河の畔の田舎町アンデルスに生れた少年。,0.7730129957199097,0.500798761844635,0.0,0.0,NEUTRAL
7,本文,パトラッシュは、フランダース産の大きな犬なのです。,0.9417638778686523,0.5447000861167908,0.0,0.0,NEUTRAL
8,本文,このふたりは、年数から言ったら、いわゆるおなじ年ですが、一方はまだあどけない子供ですのに、一方はすでに老犬の部類に入っています。,1.396559476852417,0.7619533538818359,0.0,0.0,NEUTRAL
9,本文,ふたりが友達になったそもそものはじまりは、お互いに同情し合ったのがもとで、日を経るにしたがって、その気持はますます深まり、今ではもう切っても切れない親しさにむすびついてしまいました。,2.8796005249023438,0.9442298412322998,2.8796005249023438,0.9442298412322998,POSITIVE
10,本文,村はずれの小さな小舎、それがふたりの家でした。,0.7276207804679871,0.47435662150382996,0.0,0.0,NEUTRAL
11,本文,この村というのは、ベルギーの首府アントワープから一里半ばかり離れたフランダースの一村落で、まわりには麦畑や牧場が広々とつらなっていて、その平野を貫ぬく大きな運河の岸には、ポプラや赤揚樹の長い並木が、そよそよ吹く微風にさえ枝をゆすぶっていました。,1.2386269569396973,0.6678046584129333,1.2386269569396973,0.6678046584129333,POSITIVE
